Model,Combination,VidID,Set,CCC
B3-MFN,ALV,137_4,Valid,0.48855190627879247
B3-MFN,ALV,137_5,Valid,0.3104436986615936
B3-MFN,ALV,137_6,Valid,0.41339993122333196
B3-MFN,ALV,149_3,Valid,-0.2947348611655765
B3-MFN,ALV,149_6,Valid,0.46629232129672865
B3-MFN,ALV,170_2,Valid,-0.07860110041840425
B3-MFN,ALV,170_7,Valid,0.07455958145272637
B3-MFN,ALV,173_1,Valid,-0.05200751142265243
B3-MFN,ALV,173_3,Valid,0.36822584567150274
B3-MFN,ALV,173_4,Valid,0.6888502165348335
B3-MFN,ALV,173_6,Valid,0.08356019012149768
B3-MFN,ALV,181_1,Valid,0.35059860590666003
B3-MFN,ALV,181_2,Valid,0.6199052692186617
B3-MFN,ALV,181_3,Valid,0.4929152514490822
B3-MFN,ALV,181_4,Valid,0.7336123517310054
B3-MFN,ALV,181_6,Valid,-0.02228943266919826
B3-MFN,ALV,112_1,Test,0.5492297638503274
B3-MFN,ALV,112_2,Test,0.770593406411562
B3-MFN,ALV,112_3,Test,-0.12758465553810677
B3-MFN,ALV,116_1,Test,-0.19726621429736363
B3-MFN,ALV,116_2,Test,0.6117796759046404
B3-MFN,ALV,116_3,Test,0.17258734649762209
B3-MFN,ALV,116_4,Test,-0.1368671876929069
B3-MFN,ALV,116_5,Test,0.5250815611878016
B3-MFN,ALV,116_6,Test,-0.10469513165272931
B3-MFN,ALV,123_1,Test,0.3270379201813061
B3-MFN,ALV,123_2,Test,0.12113153525593087
B3-MFN,ALV,123_3,Test,0.01464141945628539
B3-MFN,ALV,123_4,Test,-0.1829628085517145
B3-MFN,ALV,123_5,Test,0.2764156984603019
B3-MFN,ALV,127_2,Test,0.6029577255790056
B3-MFN,ALV,127_3,Test,0.25876707716423925
B3-MFN,ALV,127_4,Test,0.1903966183389379
B3-MFN,ALV,127_5,Test,0.16524099524427416
B3-MFN,ALV,127_6,Test,0.4163388864519959
B3-MFN,ALV,134_1,Test,0.050376307256921556
B3-MFN,ALV,134_3,Test,-0.1698961530490369
B3-MFN,ALV,145_1,Test,0.4395845908277815
B3-MFN,ALV,145_2,Test,0.6081557244793795
B3-MFN,ALV,145_3,Test,0.1535998153625255
B3-MFN,ALV,145_4,Test,0.37716485949343614
B3-MFN,ALV,154_1,Test,0.7831496076833733
B3-MFN,ALV,154_4,Test,0.6651600884488601
B3-MFN,ALV,154_6,Test,0.35113628014915677
B3-MFN,ALV,161_1,Test,0.2970635880276423
B3-MFN,ALV,161_3,Test,0.20773270717802472
B3-MFN,ALV,161_4,Test,0.2817539512244463
B3-MFN,ALV,165_1,Test,0.013749744400229599
B3-MFN,ALV,165_2,Test,0.33770286279335465
B3-MFN,ALV,165_3,Test,0.7580098711680396
B3-MFN,ALV,165_4,Test,0.809217856975646
B3-MFN,ALV,165_5,Test,-0.1596896491568163
B3-MFN,ALV,165_6,Test,0.11590889371057461
B3-MFN,ALV,165_7,Test,0.12061042605304131
B3-MFN,ALV,168_1,Test,0.5212684346983368
B3-MFN,LV,111_1,Train,0.9640804128796032
B3-MFN,LV,111_3,Train,0.8968675670682555
B3-MFN,LV,111_4,Train,0.8948127206090152
B3-MFN,LV,113_2,Train,0.7786222627041203
B3-MFN,LV,113_3,Train,0.9163081771949023
B3-MFN,LV,113_4,Train,0.9650731589634363
B3-MFN,LV,113_5,Train,0.7863677881442395
B3-MFN,LV,113_6,Train,0.9330635457609195
B3-MFN,LV,114_1,Train,0.9692185242387186
B3-MFN,LV,114_4,Train,0.8698186694274709
B3-MFN,LV,114_5,Train,0.7976971682998976
B3-MFN,LV,114_6,Train,0.8570957254629175
B3-MFN,LV,118_1,Train,0.8801633247506438
B3-MFN,LV,118_3,Train,0.906402052430833
B3-MFN,LV,118_4,Train,0.8615660529744454
B3-MFN,LV,118_5,Train,0.9297944374785444
B3-MFN,LV,118_6,Train,0.7375007769180021
B3-MFN,LV,119_2,Train,0.9611868175846793
B3-MFN,LV,119_4,Train,0.48875853518310103
B3-MFN,LV,119_6,Train,0.9817751721067862
B3-MFN,LV,120_1,Train,0.9360883683525562
B3-MFN,LV,120_2,Train,0.9512614983199343
B3-MFN,LV,120_3,Train,0.9711078939801366
B3-MFN,LV,120_4,Train,0.8996418903806642
B3-MFN,LV,121_1,Train,0.9328097479332986
B3-MFN,LV,121_3,Train,0.9520139520081202
B3-MFN,LV,121_5,Train,0.91630386859464
B3-MFN,LV,121_6,Train,0.9820555031983552
B3-MFN,LV,129_1,Train,0.7203365202290786
B3-MFN,LV,129_2,Train,0.9035803198281849
B3-MFN,LV,129_3,Train,0.9448791565882335
B3-MFN,LV,129_4,Train,0.9679706788366701
B3-MFN,LV,129_5,Train,0.9376372055172127
B3-MFN,LV,129_6,Train,0.8698616630364996
B3-MFN,LV,129_7,Train,0.9444468268627264
B3-MFN,LV,130_1,Train,0.9231298004811858
B3-MFN,LV,130_2,Train,0.9162840464521621
B3-MFN,LV,130_4,Train,0.9575282638963726
B3-MFN,LV,130_6,Train,0.8762066290386804
B3-MFN,LV,135_3,Train,0.9593794032360808
B3-MFN,LV,141_1,Train,0.9249347208834373
B3-MFN,LV,141_6,Train,0.9136914298186892
B3-MFN,LV,142_1,Train,0.8737917598197448
B3-MFN,LV,142_2,Train,0.9628341986997281
B3-MFN,LV,142_3,Train,0.8513462557906495
B3-MFN,LV,143_3,Train,0.961560585512433
B3-MFN,LV,143_5,Train,0.9522887363969758
B3-MFN,LV,144_1,Train,0.89747514893029
B3-MFN,LV,144_3,Train,0.9548007281779415
B3-MFN,LV,147_1,Train,0.7264416728177826
B3-MFN,LV,147_2,Train,0.8150595397330893
B3-MFN,LV,147_3,Train,0.8633600960940004
B3-MFN,LV,147_4,Train,0.9732101314708658
B3-MFN,LV,147_5,Train,0.9072096882166191
B3-MFN,LV,151_2,Train,0.9166991499863234
B3-MFN,LV,151_6,Train,0.9599123630875698
B3-MFN,LV,153_1,Train,0.9623215080227722
B3-MFN,LV,153_2,Train,0.8232915106501282
B3-MFN,LV,153_3,Train,0.896644038763848
B3-MFN,LV,153_4,Train,0.8705060152207833
B3-MFN,LV,153_5,Train,0.9234317620134564
B3-MFN,LV,153_6,Train,0.9337253083504051
B3-MFN,LV,156_1,Train,0.8796834851640901
B3-MFN,LV,156_2,Train,0.9061360293118325
B3-MFN,LV,156_3,Train,0.9455507474569383
B3-MFN,LV,156_6,Train,0.8661977394379825
B3-MFN,LV,162_2,Train,0.9337424030582545
B3-MFN,LV,162_3,Train,0.967502794087683
B3-MFN,LV,162_4,Train,0.9280819961724569
B3-MFN,LV,162_5,Train,0.8126003229253529
B3-MFN,LV,162_6,Train,0.9335713080147486
B3-MFN,LV,163_1,Train,0.8889160568023043
B3-MFN,LV,163_2,Train,0.9582763792482637
B3-MFN,LV,163_5,Train,0.9754709955222461
B3-MFN,LV,164_3,Train,0.9158940317006957
B3-MFN,LV,164_4,Train,0.7230994887951596
B3-MFN,LV,164_5,Train,0.8712426592432984
B3-MFN,LV,167_1,Train,0.9486669199131991
B3-MFN,LV,167_2,Train,0.9426968571585539
B3-MFN,LV,169_2,Train,0.9562745734642938
B3-MFN,LV,169_4,Train,0.9286927797747632
B3-MFN,LV,171_1,Train,0.843314146900884
B3-MFN,LV,171_2,Train,0.7769528521834713
B3-MFN,LV,171_3,Train,0.8791290945687908
B3-MFN,LV,171_4,Train,0.9787424695508445
B3-MFN,LV,171_5,Train,0.8749112139196836
B3-MFN,LV,171_6,Train,0.9492873677222644
B3-MFN,LV,172_1,Train,0.9587437405527258
B3-MFN,LV,172_2,Train,0.9666504143678142
B3-MFN,LV,172_3,Train,0.9421620726901182
B3-MFN,LV,172_4,Train,0.8050250957302485
B3-MFN,LV,172_5,Train,0.9098108956551473
B3-MFN,LV,174_1,Train,0.9314240039221523
B3-MFN,LV,174_2,Train,0.929088946234372
B3-MFN,LV,174_3,Train,0.8649359424504559
B3-MFN,LV,174_5,Train,0.8574955679471951
B3-MFN,LV,174_6,Train,0.9531528388701851
B3-MFN,LV,174_7,Train,0.9346395543043214
B3-MFN,LV,178_1,Train,0.9558589052528473
B3-MFN,LV,178_2,Train,0.8568288268730897
B3-MFN,LV,178_4,Train,0.9730651619297505
B3-MFN,LV,178_5,Train,0.9504719041354778
B3-MFN,LV,178_6,Train,0.9251892038815287
B3-MFN,LV,179_1,Train,0.9679833252083679
B3-MFN,LV,179_3,Train,0.9017447386309766
B3-MFN,LV,179_4,Train,0.9337825931152792
B3-MFN,LV,179_5,Train,0.9499194461845696
B3-MFN,LV,179_6,Train,0.9386217431508357
B3-MFN,LV,180_1,Train,0.9100102730760901
B3-MFN,LV,180_2,Train,0.9531630827606483
B3-MFN,LV,180_3,Train,0.9596354701371719
B3-MFN,LV,180_4,Train,0.9224335134932043
B3-MFN,LV,180_5,Train,0.9295194942327722
B3-MFN,LV,180_6,Train,0.9467059939084245
B3-MFN,LV,115_2,Valid,0.0409300454205561
B3-MFN,LV,115_3,Valid,0.009420258950596998
B3-MFN,LV,115_5,Valid,0.007711924055934675
B3-MFN,LV,115_6,Valid,0.3096968074941191
B3-MFN,LV,117_1,Valid,0.07527867705242641
B3-MFN,LV,117_2,Valid,0.7980863335158224
B3-MFN,LV,117_3,Valid,0.24436305262438715
B3-MFN,LV,117_4,Valid,0.5145739322001496
B3-MFN,LV,117_5,Valid,0.4702268962617309
B3-MFN,LV,117_6,Valid,0.29274512151799414
B3-MFN,LV,124_1,Valid,0.5093393031689233
B3-MFN,LV,124_2,Valid,0.7572256637231728
B3-MFN,LV,124_3,Valid,0.44147520310596056
B3-MFN,LV,124_6,Valid,0.5147780707921801
B3-MFN,LV,128_2,Valid,-0.06492253522395604
B3-MFN,LV,128_5,Valid,0.39036969875035593
B3-MFN,LV,128_6,Valid,0.7104055855215949
B3-MFN,LV,131_1,Valid,0.3756322218123658
B3-MFN,LV,131_2,Valid,-0.05608623395175157
B3-MFN,LV,131_3,Valid,0.3831840098224821
B3-MFN,LV,131_5,Valid,0.7698396148459657
B3-MFN,LV,131_6,Valid,0.012818792492495307
B3-MFN,LV,137_1,Valid,0.14333512036837046
B3-MFN,LV,137_2,Valid,0.41521769824835353
B3-MFN,LV,137_4,Valid,0.40126076705876484
B3-MFN,LV,137_5,Valid,0.2110518533508518
B3-MFN,LV,137_6,Valid,0.3682079064302274
B3-MFN,LV,149_3,Valid,-0.08024156126079954
B3-MFN,LV,149_6,Valid,0.5633866163415097
B3-MFN,LV,170_2,Valid,-0.06509291572315745
B3-MFN,LV,170_7,Valid,0.08355101632170522
B3-MFN,LV,173_1,Valid,-0.06142794129178032
B3-MFN,LV,173_3,Valid,0.5076813520419403
B3-MFN,LV,173_4,Valid,0.7660424437641283
B3-MFN,LV,173_6,Valid,0.026837833184207308
B3-MFN,LV,181_1,Valid,0.5749312525400693
B3-MFN,LV,181_2,Valid,0.6887886756791396
B3-MFN,LV,181_3,Valid,0.672199658236713
B3-MFN,LV,181_4,Valid,0.5672599333185456
B3-MFN,LV,181_6,Valid,-0.06466184974762036
B3-MFN,LV,112_1,Test,0.3333977041499707
B3-MFN,LV,112_2,Test,0.6037596753612067
B3-MFN,LV,112_3,Test,-0.2915533187050108
B3-MFN,LV,116_1,Test,-0.023251002975522343
B3-MFN,LV,116_2,Test,0.6767221718932435
B3-MFN,LV,116_3,Test,0.04762702861061574
B3-MFN,LV,116_4,Test,0.17475576996837894
B3-MFN,LV,116_5,Test,0.6756595940772456
B3-MFN,LV,116_6,Test,-0.026609607307393937
B3-MFN,LV,123_1,Test,0.33124201612941073
B3-MFN,LV,123_2,Test,0.17895921770135298
B3-MFN,LV,123_3,Test,0.014198646258356006
B3-MFN,LV,123_4,Test,-0.055313365118778816
B3-MFN,LV,123_5,Test,0.4112294799653372
B3-MFN,LV,127_2,Test,0.6196984921440986
B3-MFN,LV,127_3,Test,0.14762342132874037
B3-MFN,LV,127_4,Test,0.15262722469626866
B3-MFN,LV,127_5,Test,0.3866527777440927
B3-MFN,LV,127_6,Test,0.4388641428347535
B3-MFN,LV,134_1,Test,-0.036049543344774226
B3-MFN,LV,134_3,Test,-0.0903674293561374
B3-MFN,LV,145_1,Test,0.5631465537881263
B3-MFN,LV,145_2,Test,0.7505671035359924
B3-MFN,LV,145_3,Test,0.3146640676395476
B3-MFN,LV,145_4,Test,0.3685815431217995
B3-MFN,LV,154_1,Test,0.7977697760068672
B3-MFN,LV,154_4,Test,0.6404309862069711
B3-MFN,LV,154_6,Test,0.6273931910981955
B3-MFN,LV,161_1,Test,0.42737694354936917
B3-MFN,LV,161_3,Test,0.26886986016540737
B3-MFN,LV,161_4,Test,0.2677203007569691
B3-MFN,LV,165_1,Test,-0.044702744942772814
B3-MFN,LV,165_2,Test,0.22539797371569875
B3-MFN,LV,165_3,Test,0.5682580667226381
B3-MFN,LV,165_4,Test,0.8202625851334705
B3-MFN,LV,165_5,Test,-0.1971713889470534
B3-MFN,LV,165_6,Test,0.12502172198011724
B3-MFN,LV,165_7,Test,0.1422321056791538
B3-MFN,LV,168_1,Test,0.6139778248099615
